"","Kode Barang","Nama Barang","Merk","No Org","No Prod","Mobil","Harga Jual","Harga Beli","Stok","max stok","Total Penjualan"
"","00004969","SELANG ROYAL 3/4 PINK  ECER","","","","","NaN","0","0","",""
"","00004970","SELANG ROYAL 5/8 BENANG","","","","","NaN","0","0","",""
"","00004971","SELANG ROYAL 5/8 BENANG ECER","","","","","6800","0","0","","50"
"","00004972","SELANG ROYAL 5/8 ELASTIC IJO","","","","","NaN","0","0","",""
"","00004973","SELANG ROYAL 5/8 ELASTIC IJO ECER","","","","","NaN","0","0","",""
"","00004974","SELANG ROYAL DOF BIRU 1''","","","","","NaN","0","0","",""
"","00004976","SELANG ROYAL DOF BIRU 1/2''","","","","","NaN","0","0","",""
"","00004977","SELANG ROYAL DOF BIRU 1/2'' ECER","","","","","NaN","0","0","",""
"","00004978","SELANG ROYAL DOF BIRU 3/4''","","","","","NaN","0","0","",""
"","00004979","SELANG ROYAL DOF BIRU 3/4'' ECER","","","","","NaN","0","0","",""
"","00004980","SELANG ROYAL DOF BIRU 5/8''","","","","","NaN","0","0","",""
"","00004981","SELANG ROYAL DOF BIRU 5/8'' ECER","","","","","5000","0","0","","50"
"","00004982","SELANG ROYAL ELASTIC 1'' ECER","","","","","NaN","0","0","",""
"","00004983","SELANG ROYAL ELASTIC 1/2 ECER","","","","","NaN","0","0","",""
"","00004984","SELANG ROYAL ELASTIC 3/4 ECER","","","","","NaN","0","0","",""
"","00004985","SELANG ROYAL PREMIUM HIJAU 1''","","","","","NaN","0","0","",""
"","00004986","SELANG ROYAL PREMIUM HIJAU 1'' ECER","","","","","NaN","0","0","",""
"","00004987","SELANG ROYAL PREMIUM HIJAU 1/2''","","","","","NaN","0","0","",""
"","00004989","SELANG ROYAL PREMIUM HIJAU 3/4''","","","","","350000","0","0","","1"
"","00004990","SELANG ROYAL PREMIUM HIJAU 3/4'' ECER","","","","","10000","0","0","","50"
"","00004991","SELANG ROYAL PREMIUM HIJAU 5/8''","","","","","NaN","0","0","",""
"","00004992","SELANG ROYAL PREMIUM HIJAU 5/8'' ECER","","","","","10000","0","0","","201"
"","00004993","SELANG ROYAL SUPER ELASTIC 3/4 PINK","","","","","NaN","0","0","",""
"","00004994","SELANG ROYAL SUPER ELASTIC 3/4 PINK ECER","","","","","NaN","0","0","",""
"","00004995","SELANG SPIRAL 2""","","","","","NaN","0","0","",""
"","00004996","SELANG SPIRAL 2"" 25 MT","","","","","NaN","0","0","",""
"","00004997","SELANG SPIRAL 3"" 25 MTR","","","","","NaN","0","0","",""
"","00004998","SELANG TIMBANG 1/4 MILLIARD","","","","","NaN","0","0","",""
"","00004999","SELANG TIMBANG 1/4 ROYAL","","","","","NaN","0","0","",""
"","00005000","SELANG TIMBANG 5/16 ROYAL","","","","","NaN","0","0","",""
"","00005001","SELANG TIMBANG ECER","","","","","1500","0","0","","166.5"
"","00005002","SELANG TOYO BENANG 5/8 @10 MTR","","","","","NaN","0","0","",""
"","00005003","SELANG WESTPEX 1/2 MRH ECER","","","","","NaN","0","0","",""
"","00005004","SELANG WESTPEX 3/4 PTH ECER","","","","","NaN","0","0","",""
"","00005005","SELICABOARD 120 X 240","","","","","52500","0","1","","128"
"","00005006","SEMEN BOSOWA 40 KG","","","","","52500","0","0","","200"
"","00005007","SEMEN BOSOWA 50 KG","","","","","NaN","0","0","",""
"","00005009","SEMEN HOLCIM @40 KG","","","","","57000","0","0","","6551"
"","00005010","SEMEN KARUNGAN","","","","","50000","0","0","","297"
"","00005011","SEMEN PUGER 40 KG","","","","","NaN","0","0","",""
"","00005012","SEMEN PUTIH BLACK BULL","","","","","NaN","0","0","",""
"","00005013","SEMEN PUTIH ECER","","","","","4000","0","0","","523"
"","00005014","SEMEN PUTIH GRESIK","","","","","86000","0","0","","751"
"","00005015","SEMEN PUTIH JAGUAR","","","","","42500","0","0","","8"
"","00005016","SEMEN PUTIH TIGA RODA","","","","","98500","0","17","","12505"
"","00005017","SEMPROTAN SELANG GMP","","","","","NaN","0","0","",""
"","00005018","SEMPROTAN SELANG ISANO","","","","","20000","0","15","","14"
"","00005019","SEMPROTAN TAMAN","","","","","20000","0","1","","58"
"","00005020","SENG GELOMBANG 02 X 180","","","","","46000","0","0","","373"
"","00005021","SENG GELOMBANG 02 X 210","","","","","75000","0","0","","220"
"","00005022","SENG GELOMBANG 02 X 240","","","","","85000","0","0","","277"
"","00005023","SENG GELOMBANG 02 X 300","","","","","85000","0","0","","447"
"","00005024","SENG GELOMBANG 03 X 180","","","","","80000","0","0","","180"
"","00005025","SENG GELOMBANG 03 X 210","","","","","70000","0","0","","40"
"","00005026","SENG GELOMBANG 03 X 240","","","","","81500","0","0","","261"
"","00005027","SENG GELOMBANG 03 X 300","","","","","88400","0","0","","130"
"","00005028","SENG GELOMBANG 04 X 180","","","","","NaN","0","0","",""
"","00005029","SENG GELOMBANG 04 X 210","","","","","NaN","0","0","",""
"","00005030","SENG GELOMBANG 04 X 240","","","","","NaN","0","0","",""
"","00005031","SENG GELOMBANG 04 X 300","","","","","NaN","0","0","",""
"","00005032","SENG GELOMBANG 05 X 240","","","","","NaN","0","0","",""
"","00005033","SENG GELOMBANG 05 X 300","","","","","NaN","0","0","",""
"","00005034","SENG TALANG 02 X 38","","","","","NaN","0","0","",""
"","00005035","SENG TALANG 02 X 50","","","","","NaN","0","0","",""
"","00005036","SENG TALANG 02 X 55 ECER","","","","","NaN","0","0","",""
"","00005037","SENG TALANG 02 X 60","","","","","NaN","0","0","",""
"","00005038","SENG TALANG 02 X 60 ECER","","","","","15000","0","7.8","",""
"","00005039","SENG TALANG 02 X 76","","","","","NaN","0","0","",""
"","00005040","SENG TALANG 02 X 76 ECER","","","","","20000","0","0","","40"
"","00005041","SENG TALANG 02 X 90","","","","","1125000","0","0","","1"
"","00005042","SENG TALANG 02 X 90 ECER","","","","","22000","0","0","","112.52"
"","00005043","SENG TALANG 020 X 76 ECER","","","","","NaN","0","0","",""
"","00005044","SENG TALANG 03 X 60","","","","","870000","0","0","",""
"","00005045","SENG TALANG 03 X 60 ECER","","","","","30000","0","2.35","","98"
"","00005046","SENG TALANG 03 X 70","","","","","NaN","0","0","",""
"","00005047","SENG TALANG 03 X 90","","","","","1635000","0","0","","3"
"","00005048","SENG TALANG 03 X 90 ECER","","","","","35000","0","0","","98"
"","00005049","SENG TALANG 04 X 60","","","","","NaN","0","0","",""
"","00005050","SENG TALANG 04 X 90","","","","","NaN","0","0","",""
"","00005051","SENG TALANG 04 X 90 ECER","","","","","NaN","0","0","",""
"","00005052","SENG TALANG 050 X 90","","","","","NaN","0","0","",""
"","00005053","SEPATU AP BOOTS","","","","","130000","0","4","","161"
"","00005054","SEPATU PROYEK","","","","","60000","0","10","","140"
"","00005055","SERAT FIBER","","","","","3000","0","0","","7801"
"","00005056","SERI IB GRACIO","","","","","NaN","0","0","",""
"","00005057","SERLAK ECER","","","","","NaN","0","0","",""
"","00005058","SERTU","","","","","101000","0","0","","1452.22"
"","00005059","SG 40","","","","","55500","0","135","","299582"
"","00005060","SHIFON ANGSA","","","","","NaN","0","0","",""
"","00005061","SHIFON PVC DOS HIJAU","","","","","NaN","0","0","",""
"","00005062","SHIFON PVC DUPON","","","","","NaN","0","0","",""
"","00005063","SHIFON PVC SAKURA","","","","","25000","0","16","","99"
"","00005064","SHIFON PVS EFOS","","","","","NaN","0","0","",""
"","00005065","SHIFON SOLIGEN STAINLEESS","","","","","50000","0","0","","2"
"","00005066","SHIFON WASTAFEL PVC VINO","","","","","NaN","0","0","",""
"","00005067","SHOWER DUPON 7520 MC","","","","","NaN","0","0","",""
"","00005068","SHOWER EFOS T6129A","","","","","NaN","0","5","",""
"","00005069","SHOWER EFOS T6178","","","","","NaN","0","5","",""
"","00005070","SHOWER MANDI AER BIRU","","","","","NaN","0","0","",""
"","00005071","SHOWER MANDI DUPON 3597 NC","","","","","NaN","0","0","",""
"","00005072","SHOWER MANDI DUPON 6513-P1 3","","","","","175000","0","0","","2"
"","00005073","SHOWER MANDI DUPON 7520 NC","","","","","NaN","0","0","",""
"","00005074","SHOWER MANDI DUPON 7520 P1","","","","","85000","0","0","","4"
"","00005075","SHOWER MANDI DUPON 7520 P5","","","","","85000","0","0","","3"
"","00005076","SHOWER MANDI ISANO BIRU","","","","","NaN","0","0","",""
"","00005077","SHOWER MANDI SKL CROM","","","","","85000","0","10","","32"
"","00005078","SHOWER MANDI SPEED CLEAN","","","","","110000","0","3","","3"
"","00005079","SHOWER MANDI SY-303 C","","","","","50000","0","0","","24"
"","00005080","SHOWER PICASO 310C","","","","","NaN","0","0","",""
"","00005081","SHOWER TEMBOK 9929","","","","","NaN","0","0","",""
"","00005082","SHOWER TEMBOK EFOS M1015","","","","","NaN","0","0","",""
"","00005083","SHOWER TEMBOK T8090+F4","","","","","NaN","0","0","",""
"","00005084","SHOWER TEMBOK WS 2108","","","","","NaN","0","0","",""
"","00005085","SICOSOL","","","","","NaN","0","0","",""
"","00005086","SIKA BOARD","","","","","NaN","0","0","",""
"","00005087","SIKAT BAJA","","","","","10000","0","0","","209"
"","00005088","SIKAT BAJA BULAT","","","","","NaN","0","0","",""
"","00005089","SIKAT BAJA KUNINGAN","","","","","12000","0","1","","93"
"","00005090","SIKU 10 X 10","","","","","NaN","0","0","",""
"","00005091","SIKU 3/3 KS","","","","","38500","0","0","","20"
"","00005092","SIKU 30/30 KCL","","","","","NaN","0","0","",""
"","00005093","SIKU BESI 50/50 KS","","","","","NaN","0","0","",""
"","00005094","SIKU PLAT 1,5 CM","","","","","NaN","0","0","",""
"","00005095","SIKU RAK 10 X 12","","","","","12000","0","23","","103"
"","00005096","SIKU RAK 12 X 14","","","","","14000","0","22","","90"
"","00005097","SIKU RAK 3 X 4","","","","","7000","0","5","","47"
"","00005098","SIKU RAK 4 X 5","","","","","7000","0","0","","60"
"","00005099","SIKU RAK 6 X 8","","","","","4200","0","5","","60"
"","00005100","SIKU RAK 8 X10","","","","","10000","0","6","","82"
"","00005101","SIKU TUKANG 25 CM","","","","","13000","0","0","","24"
"","00005102","SIKU TUKANG 30 CM","","","","","14000","0","0","","24"
"","00005103","SIKU TUKANG KURA","","","","","NaN","0","0","",""
"","00005104","SIKUTAN 30 CM ANTIK","","","","","NaN","0","0","",""
"","00005105","SIKUTAN PERUT 5"" ANTIK","","","","","NaN","0","0","",""
"","00005106","SIKUTAN PERUT 5"" KUNING","","","","","9000","0","0","","24"
"","00005107","SIKUTAN PERUT 5"" PUTIH","","","","","9000","0","0","","24"
"","00005108","SIKUTAN PERUT 9"" ANTIK","","","","","NaN","0","0","",""
"","00005109","SIKUTAN PERUT 9"" KUNING","","","","","9000","0","0","","36"
"","00005110","SIKUTAN PERUT 9"" KZK ANTIK","","","","","NaN","0","0","",""
"","00005111","SIKUTAN PERUT 9"" KZK PUTIH","","","","","NaN","0","0","",""
"","00005112","SIKUTAN PERUT 9"" PUTIH","","","","","20000","0","3","","573"
"","00005113","SIKUTAN PJG 25 CM PTH","","","","","NaN","0","0","",""
"","00005114","SIKUTAN PJG 30 CM PUTIH","","","","","NaN","0","0","",""
"","00005115","SILINDER KUNCI CAB KUNING","","","","","NaN","0","0","",""
"","00005116","SILINDER KUNCI CAB PUTIH","","","","","NaN","0","0","",""
"","00005117","SILINDER KUNCI D80 SN AFOS","","","","","25000","0","0","","15"
"","00005118","SILINDER KUNCI FAMOUS KUNING","","","","","70000","0","0","","11"
"","00005119","SILINDER KUNCI FAMOUS PUTIH","","","","","NaN","0","0","",""
"","00005120","SILINDER KUNCI FIGO","","","","","68000","0","2","","10"
"","00005121","SILINDER KUNCI PICASO PUTIH BESAR","","","","","NaN","0","0","",""
"","00005122","SILINDER KUNCI PLATO KUNING BESAR","","","","","30000","0","0","","10"
"","00005123","SILINDER KUNCI PLATO KUNING KECIL","","","","","NaN","0","0","",""
"","00005124","SILINDER KUNCI PLATO PUTIH KECIL","","","","","13000","0","0","","5"
"","00005125","SIPATAN ALMINI","","","","","66000","0","0","","20"
"","00005126","SIPATAN ALMINI ECER","","","","","NaN","0","0","",""
"","00005127","SISTA WATERPROFING WHITE 1KG","","","","","NaN","0","0","",""
"","00005128","SISTA WATERPROOFING GREY 1KG","","","","","NaN","0","0","",""
"","00005129","SKAKEL KAYU","","","","","NaN","0","0","",""
"","00005130","SKAKEL SERI","","","","","NaN","0","0","",""
"","00005131","SKET MATH KAYU","","","","","65000","0","1","","4"
"","00005132","SKRUP CLADIANPLAST","","","","","NaN","0","0","",""
"","00005133","SLEDING J3 HENDERSON","","","","","NaN","0","0","",""
"","00005134","SLEDING J3 HORISSON","","","","","NaN","0","0","",""
"","00005135","SLEDING J3 MULLER","","","","","195000","0","0","","5"
"","00005136","SLEDING J3 SES","","","","","190000","0","0","","27"
"","00005137","SLEDING J4 HENDERSON","","","","","120000","0","0","","3"
"","00005138","SLEDING J4 HENDRASON","","","","","NaN","0","0","",""
"","00005139","SLEDING J4 MULER","","","","","200000","0","0","","7"
"","00005140","SLEDING J5 HENDERSON","","","","","NaN","0","0","",""
"","00005141","SLEDING J5 MULLER","","","","","NaN","0","0","",""
"","00005142","SLIPER MERAH 7""","","","","","2800","0","0","","821"
"","00005143","SLIPER MERAH 9""","","","","","5000","0","16","","1036"
"","00005144","SLIPER MERAH BESAR MKTS","","","","","5000","0","4","","102"
"","00005145","SLIPER SENG","","","","","NaN","0","0","",""
"","00005146","SLIPER SENG","","","","","6000","0","0","","32"
"","00005147","SLIPPER SENG","","","","","NaN","0","0","",""
"","00005148","SMP 40 KG","","","","","NaN","0","0","",""
"","00005149","SO KLIN DETERJEN","","","","","NaN","0","0","",""
"","00005150","SO KLIN LANTAI","","","","","NaN","0","0","",""
"","00005151","SOCKET 3/4 X 3/4 WESTPEX COLD","","","","","NaN","0","0","",""
"","00005152","SOCKET S16 WESTPEX","","","","","NaN","0","0","",""
"","00005153","SODA API","","","","","13000","0","22","","368"
"","00005154","SOK 1","","","","","5000","0","16","","377"
"","00005155","SOK 1 1/2"" BESI QE","","","","","20000","0","30","","130"
"","00005156","SOK 1 1/2 DV","","","","","5000","0","0","","20"
"","00005157","SOK 1 1/2 TS","","","","","5000","0","87","","163"
"","00005158","SOK 1 1/4 BESI","","","","","20000","0","39","","44"
"","00005159","SOK 1 1/4 DV ","","","","","3000","0","0","","20"
"","00005160","SOK 1 1/4 TS","","","","","5000","0","73","","87"
"","00005161","SOK 1"" BESI QE","","","","","12000","0","2","","353"
"","00005162","SOK 1/2","","","","","4000","0","122","","270"
"","00005163","SOK 1/2"" BESI QE","","","","","7000","0","146","","112"
"","00005164","SOK 2 1/2 DV MSP","","","","","6000","0","215","","123"
"","00005165","SOK 2 1/2 SKW","","","","","NaN","0","0","",""
"","00005166","SOK 2 1/2 TS","","","","","NaN","0","0","",""
"","00005167","SOK 2 BESI","","","","","20000","0","17","","23"
"","00005168","SOK 2 DV MSP","","","","","5000","0","438","","150"
"","00005169","SOK 2 SKW","","","","","NaN","0","0","",""
"","00005170","SOK 2 TS","","","","","NaN","0","0","",""
"","00005171","SOK 3 TS","","","","","NaN","0","0","",""
"","00005172","SOK 3"" SKW","","","","","NaN","0","0","",""
"","00005173","SOK 3'' DV MSP","","","","","4650","0","221","","405"
"","00005174","SOK 3/4","","","","","3000","0","25","","1032"
"","00005175","SOK 3/4"" BESI QE","","","","","7000","0","0","","382"
"","00005176","SOK 4 DV MSP","","","","","10000","0","27","","445"
"","00005177","SOK 4 TS","","","","","16400","0","0","","22"
"","00005178","SOK 4'' SKW","","","","","NaN","0","0","",""
"","00005179","SOK 5 SKW","","","","","NaN","0","0","",""
"","00005180","SOK 5 TS","","","","","NaN","0","0","",""
"","00005181","SOK 5/8","","","","","NaN","0","20","",""
"","00005182","SOK 6 D MSP","","","","","NaN","0","0","",""
"","00005183","SOK 6 SKW","","","","","25000","0","0","","14"
"","00005184","SOK 8 DV","","","","","NaN","0","0","",""
"","00005185","SOK 8 TS","","","","","NaN","0","0","",""
"","00005186","SOK TL KOTAK 4'' MSP","","","","","9000","0","0","","2"
"","00005187","SOK TL KOTAK 8"" MSP","","","","","NaN","0","0","",""
"","00005188","SOLARLITE GREY 5 MM 2.1 X 11.8 M","","","","","2830000","0","0","","2"
"","00005189","SOLARTUF GEL.KTK 240 WARNA","","","","","NaN","0","0","",""
"","00005190","SOLARTUF GEL.KTK 300 WARNA","","","","","NaN","0","0","",""
"","00005191","SOLARTUFF 180 GEL.ROMA CLEAR","","","","","NaN","0","0","",""
"","00005192","SOLARTUFF 180 GRECA CLEAR","","","","","NaN","0","0","",""
"","00005193","SOLARTUFF 180 GRECA GREY","","","","","NaN","0","0","",""
"","00005194","SOLARTUFF 240 GRECA CLEAR","","","","","NaN","0","0","",""
"","00005195","SOLARTUFF 300 GEL ROMA CLEAR","","","","","NaN","0","0","",""
"","00005196","SOLARTUFF GEL. KTK 360 CLEAR","","","","","NaN","0","0","",""
"","00005197","SOLARTUFF GRECA GREEN 300","","","","","NaN","0","0","",""
"","00005198","SOLDER","","","","","NaN","0","0","",""
"","00005199","SPIRTUS LAMPU","","","","","8000","0","0","","20"
"","00005200","SPIRTUS NAGA","","","","","17000","0","0","","40"
"","00005201","SPRAY PINK BIRU","","","","","NaN","0","0","",""
"","00005202","SPRING KNIFE ALPHA ANTIQ","","","","","NaN","0","0","",""
"","00005203","SPRING KNIFE BIASA KUNING","","","","","NaN","0","0","",""
"","00005204","SPRING KNIFE BIASA PUTIH","","","","","10000","0","0","","126"
"","00005205","SPRING KNIFE ELT ANTIK","","","","","NaN","0","0","",""
"","00005206","SPRING KNIFE ELT KUNING","","","","","NaN","0","0","",""
"","00005207","SPRING KNIFE ELT PUTIH","","","","","15000","0","4","","32"
"","00005208","SPRING KNIFE HANDY","","","","","7500","0","0","","28"
"","00005209","SPRING KNIFE JUMBO KUNING","","","","","18000","0","19","","33"
"","00005210","SPRING KNIFE KUNING TBL","","","","","NaN","0","0","",""
"","00005211","SPRING KNIFE KUNING+PUTIH","","","","","NaN","0","0","",""
"","00005212","SPRING KNIFE KZK","","","","","NaN","0","0","",""
"","00005213","SPRING KNIFE LOGAM AJI","","","","","NaN","0","0","",""
"","00005214","SPRING KNIFE MULLER","","","","","NaN","0","0","",""
"","00005215","SPRING KNIFE PUTIH 217-2 AFOS","","","","","NaN","0","0","",""
"","00005216","SPRING KNIFE VINTAGE KUNING","","","","","NaN","0","0","",""
"","00005217","SPRING KNIFE VINTAGE PUTIH","","","","","NaN","0","0","",""
"","00005218","SPRINGKEL AIR","","","","","65000","0","0","","100"
"","00005219","STANG GERGAJI BESI","","","","","37000","0","1","","180"
"","00005220","STANG PAKU RIVET","","","","","40000","0","5","","17"
"","00005221","STATER","","","","","NaN","0","0","",""
"","00005222","STEKER BIASA","","","","","NaN","0","0","",""
"","00005223","STEKER BROCO HITAM","","","","","4000","0","0","","88"
"","00005224","STEKER BROCO PUTIH","","","","","14000","0","49","","870"
"","00005225","STEKER HITAM ","","","","","NaN","0","0","",""
"","00005226","STEKER KAKI TIGA","","","","","NaN","0","0","",""
"","00005227","STEKER KONTAK","","","","","NaN","0","0","",""
"","00005228","STEKER ON/OFF","","","","","20000","0","19","","5"
"","00005229","STEKER SETRIKA","","","","","NaN","0","0","",""
"","00005230","STEKER TARIK","","","","","NaN","0","0","",""
"","00005231","STOP ENGKEL  BROCO IB NEW GEE","","","","","16500","0","0","","6"
"","00005232","STOP ENGKEL BROCO IB ALLEGRA","","","","","16500","0","0","","10"
"","00005233","STOP ENGKEL BROCO OB","","","","","NaN","0","0","",""
"","00005234","STOP ENGKEL IB BIASA","","","","","NaN","0","0","",""
